employee_id,Grade,contract_type,date,project,hour_type,hours
EMP00322,Senior Analyst,Part-time,2024-01-01,Project Vega,Non-Billable,64.5
EMP00074,Junior,Permanent,2024-01-01,Project Horizon,Non-Billable,89.6
EMP00286,Analyst,Fixed-term,2024-01-01,Project Nimbus,Non-Billable,67.8
EMP00138,Senior Analyst,Part-time,2024-01-01,Project Vega,Billable,49.6
EMP00294,Senior Manager,Permanent,2024-01-01,Project Nova,Non-Billable,78.4
EMP00148,Junior,Permanent,2024-01-01,Project Nova,Billable,78.9
EMP00055,Senior Manager,Fixed-term,2024-01-01,Project Atlas,Billable,68.8
EMP00322,Senior Analyst,Part-time,2024-01-01,Project Vega,Billable,29.4
EMP00043,Intern,Contractor,2024-01-01,Project Falcon,Non-Billable,89.0
EMP00324,Junior,Permanent,2024-01-01,Project Falcon,Non-Billable,114.1
EMP00312,Analyst,Fixed-term,2024-01-01,Project Atlas,Non-Billable,58.1
EMP00033,Director,Fixed-term,2024-01-01,Project Horizon,Billable,82.1
EMP00190,Junior,Freelancer,2024-01-01,Project Horizon,Billable,83.1
EMP00198,Senior Manager,Freelancer,2024-01-01,Project Atlas,Annual Leave,19.3
EMP00003,Intern,Freelancer,2024-01-01,Project Zenith,Non-Billable,68.0
EMP00077,Senior Analyst,Fixed-term,2024-01-01,Project Horizon,Non-Billable,169.5
EMP00037,Analyst,Fixed-term,2024-02-01,Project Orion,Non-Billable,109.4
EMP00148,Junior,Permanent,2024-02-01,Project Nova,Annual Leave,17.7
EMP00097,Analyst,Freelancer,2024-02-01,Project Atlas,Billable,41.4
EMP00098,Intern,Fixed-term,2024-02-01,Project Atlas,Non-Billable,56.1
EMP00162,Manager,Freelancer,2024-02-01,Project Orion,Non-Billable,140.3
EMP00287,Senior Analyst,Contractor,2024-02-01,Project Aurora,Billable,59.8
EMP00239,Analyst,Freelancer,2024-02-01,Project Vega,Non-Billable,35.9
EMP00293,Manager,Fixed-term,2024-02-01,Project Aurora,Billable,93.1
EMP00331,Senior Analyst,Permanent,2024-02-01,Project Aurora,Annual Leave,27.3
EMP00049,Senior Manager,Fixed-term,2024-02-01,Project Vega,Non-Billable,43.6
EMP00273,Junior,Fixed-term,2024-02-01,Project Falcon,Non-Billable,34.0
EMP00176,Senior Manager,Freelancer,2024-02-01,Project Nova,Non-Billable,99.5
EMP00090,Director,Permanent,2024-02-01,Project Nova,Annual Leave,25.9
EMP00254,Manager,Freelancer,2024-02-01,Project Orion,Billable,33.5
EMP00275,Junior,Part-time,2024-02-01,Project Atlas,Billable,36.6
EMP00233,Junior,Permanent,2024-02-01,Project Orion,Billable,48.2
EMP00032,Manager,Contractor,2024-02-01,Project Atlas,Non-Billable,168.9
EMP00146,Analyst,Permanent,2024-02-01,Project Aurora,Non-Billable,51.2
EMP00065,Director,Fixed-term,2024-02-01,Project Aurora,Non-Billable,174.9
EMP00189,Senior Analyst,Part-time,2024-02-01,Project Nimbus,Billable,32.9
EMP00339,Manager,Contractor,2024-02-01,Project Nova,Non-Billable,131.7
EMP00289,Junior,Fixed-term,2024-02-01,Project Nova,Non-Billable,166.3
EMP00332,Senior Analyst,Permanent,2024-02-01,Project Falcon,Non-Billable,89.2
EMP00103,Director,Fixed-term,2024-02-01,Project Nova,Non-Billable,57.1
EMP00029,Manager,Permanent,2024-02-01,Project Nimbus,Non-Billable,121.0
EMP00153,Analyst,Part-time,2024-02-01,Project Zenith,Billable,34.4
EMP00225,Senior Analyst,Permanent,2024-02-01,Project Vega,Non-Billable,88.2
EMP00074,Junior,Permanent,2024-02-01,Project Horizon,Non-Billable,86.7
EMP00246,Manager,Part-time,2024-02-01,Project Zenith,Annual Leave,33.6
EMP00335,Senior Analyst,Permanent,2024-02-01,Project Falcon,Non-Billable,71.1
EMP00057,Intern,Part-time,2024-02-01,Project Nova,Non-Billable,90.9
EMP00005,Intern,Permanent,2024-02-01,Project Zenith,Non-Billable,122.7
EMP00200,Senior Manager,Fixed-term,2024-02-01,Project Vega,Annual Leave,28.7
EMP00139,Intern,Permanent,2024-02-01,Project Titan,Non-Billable,185.7
EMP00320,Junior,Part-time,2024-02-01,Project Aurora,Billable,39.0
EMP00113,Analyst,Permanent,2024-02-01,Project Atlas,Non-Billable,173.8
EMP00143,Analyst,Permanent,2024-02-01,Project Orion,Annual Leave,27.9
EMP00146,Analyst,Permanent,2024-02-01,Project Aurora,Billable,118.2
EMP00136,Senior Analyst,Fixed-term,2024-02-01,Project Orion,Non-Billable,178.1
EMP00250,Senior Manager,Fixed-term,2024-02-01,Project Zenith,Non-Billable,116.5
EMP00198,Senior Manager,Freelancer,2024-02-01,Project Atlas,Annual Leave,33.6
EMP00266,Manager,Fixed-term,2024-02-01,Project Orion,Non-Billable,112.8
EMP00340,Analyst,Fixed-term,2024-02-01,Project Nova,Non-Billable,110.5
EMP00132,Junior,Fixed-term,2024-02-01,Project Nimbus,Non-Billable,152.5
EMP00205,Manager,Permanent,2024-02-01,Project Atlas,Non-Billable,183.8
EMP00074,Junior,Permanent,2024-02-01,Project Horizon,Annual Leave,21.5
EMP00140,Intern,Permanent,2024-02-01,Project Aurora,Billable,95.4
EMP00017,Analyst,Permanent,2024-02-01,Project Atlas,Non-Billable,164.9
EMP00281,Analyst,Permanent,2024-02-01,Project Falcon,Billable,49.1
EMP00013,Analyst,Part-time,2024-02-01,Project Atlas,Billable,42.7
EMP00284,Analyst,Permanent,2024-02-01,Project Falcon,Billable,104.2
EMP00169,Analyst,Fixed-term,2024-02-01,Project Falcon,Non-Billable,89.3
EMP00285,Analyst,Fixed-term,2024-02-01,Project Aurora,Non-Billable,164.2
EMP00110,Junior,Part-time,2024-02-01,Project Horizon,Non-Billable,56.0
EMP00124,Analyst,Permanent,2024-02-01,Project Atlas,Non-Billable,84.4
EMP00150,Senior Manager,Fixed-term,2024-02-01,Project Atlas,Non-Billable,104.0
EMP00231,Intern,Fixed-term,2024-02-01,Project Atlas,Non-Billable,135.4
EMP00339,Manager,Contractor,2024-02-01,Project Nova,Annual Leave,22.3
EMP00028,Analyst,Permanent,2024-02-01,Project Vega,Non-Billable,183.7
EMP00338,Intern,Contractor,2024-02-01,Project Nova,Non-Billable,78.2
EMP00091,Senior Analyst,Permanent,2024-02-01,Project Nova,Billable,43.5
EMP00021,Senior Analyst,Fixed-term,2024-02-01,Project Horizon,Billable,101.8
EMP00196,Analyst,Part-time,2024-02-01,Project Orion,Billable,34.3
EMP00211,Manager,Fixed-term,2024-02-01,Project Orion,Billable,81.6
EMP00074,Junior,Permanent,2024-02-01,Project Horizon,Billable,58.6
EMP00125,Senior Analyst,Fixed-term,2024-02-01,Project Titan,Non-Billable,129.3
EMP00185,Junior,Part-time,2024-02-01,Project Horizon,Non-Billable,42.9
EMP00291,Analyst,Fixed-term,2024-02-01,Project Horizon,Non-Billable,105.5
EMP00184,Junior,Permanent,2024-02-01,Project Falcon,Billable,49.9
EMP00174,Intern,Permanent,2024-02-01,Project Aurora,Non-Billable,76.0
EMP00263,Analyst,Part-time,2024-02-01,Project Zenith,Billable,34.5
EMP00078,Analyst,Contractor,2024-02-01,Project Aurora,Billable,72.3
EMP00288,Junior,Permanent,2024-02-01,Project Zenith,Non-Billable,124.9
EMP00246,Manager,Part-time,2024-02-01,Project Zenith,Billable,43.1
EMP00311,Analyst,Permanent,2024-02-01,Project Nimbus,Non-Billable,160.3
EMP00180,Analyst,Fixed-term,2024-02-01,Project Orion,Annual Leave,22.5
EMP00005,Intern,Permanent,2024-02-01,Project Zenith,Billable,56.1
EMP00108,Junior,Permanent,2024-02-01,Project Titan,Non-Billable,93.4
EMP00301,Analyst,Freelancer,2024-02-01,Project Vega ,Non-Billable,89.0
EMP00058,Manager,Freelancer,2024-02-01,Project Zenith,Non-Billable,78.9
EMP00030,Manager,Permanent,2024-02-01,Project Aurora,Billable,66.4
EMP00326,Manager,Permanent,2024-02-01,Project Falcon,Billable,55.8
EMP00331,Senior Analyst,Permanent,2024-02-01,Project Aurora,Non-Billable,100.7
EMP00272,Senior Analyst,Contractor,2024-02-01,Project Zenith,Non-Billable,73.4
EMP00322,Senior Analyst,Part-time,2024-02-01,Project Vega,Non-Billable,55.3
EMP00097,Analyst,Freelancer,2024-02-01,Project Atlas,Non-Billable,88.0
EMP00036,Senior Manager,Permanent,2024-02-01,Project Nimbus,Billable,77.5
EMP00059,Manager,Fixed-term,2024-02-01,Project Titan,Billable,44.6
EMP00312,Analyst,Fixed-term,2024-02-01,Project Atlas,Billable,117.0
EMP00235,Analyst,Fixed-term,2024-02-01,Project Falcon,Non-Billable,101.9
EMP00099,Analyst,Permanent,2024-02-01,Project Titan,Non-Billable,116.9
EMP00021,Senior Analyst,Fixed-term,2024-02-01,Project Horizon,Annual Leave,17.7
EMP00186,Junior,Part-time,2024-02-01,Project Orion,Non-Billable,98.1
EMP00036,Senior Manager,Permanent,2024-02-01,Project Nimbus,Non-Billable,97.7
EMP00164,Junior,Contractor,2024-02-01,Project Nova,Non-Billable,147.0
EMP00082,Analyst,Permanent,2024-02-01,Project Nimbus,Non-Billable,166.9
EMP00104,Junior,Permanent,2024-02-01,Project Falcon,Billable,57.1
EMP00125,Senior Analyst,Fixed-term,2024-02-01,Project Titan,Billable,55.3
EMP00063,Junior,Permanent,2024-02-01,Project Falcon,Non-Billable,88.1
EMP00297,Junior,Permanent,2024-02-01,Project Vega,Billable,56.7
EMP00070,Junior,Permanent,2024-02-01,Project Nimbus,Non-Billable,115.6
EMP00090,Director,Permanent,2024-02-01,Project Nova,Billable,53.6
EMP00084,Senior Manager,Contractor,2024-02-01,Project Falcon,Non-Billable,144.0
EMP00206,Senior Analyst,Part-time,2024-02-01,Project Nimbus,Billable,21.6
EMP00336,Manager,Freelancer,2024-02-01,Project Titan,Non-Billable,85.5
EMP00200,Senior Manager,Fixed-term,2024-02-01,Project Vega ,Billable,58.7
EMP00200,Senior Manager,Fixed-term,2024-02-01,Project Vega,Non-Billable,87.3
EMP00235,Analyst,Fixed-term,2024-02-01,Project Falcon,Billable,40.2
EMP00006,Analyst,Contractor,2024-02-01,Project Zenith,Billable,61.5
EMP00204,Junior,Permanent,2024-02-01,Project Zenith,Billable,73.0
EMP00163,Senior Analyst,Part-time,2024-02-01,Project Aurora,Non-Billable,98.4
EMP00143,Analyst,Permanent,2024-02-01,Project Orion,Non-Billable,102.5
EMP00236,Analyst,Freelancer,2024-02-01,Project Zenith,Annual Leave,35.2
EMP00033,Director,Fixed-term,2024-02-01,Project Horizon,Non-Billable,96.6
EMP00138,Senior Analyst,Part-time,2024-02-01,Project Vega,Billable,26.6
EMP00043,Intern,Contractor,2024-02-01,Project Falcon,Non-Billable,82.7
EMP00212,Junior,Fixed-term,2024-02-01,Project Vega,Non-Billable,102.0
EMP00335,Senior Analyst,Permanent,2024-02-01,Project Falcon,Billable,65.8
EMP00064,Senior Analyst,Permanent,2024-02-01,Project Nimbus,Billable,153.1
EMP00224,Senior Manager,Fixed-term,2024-02-01,Project Falcon,Non-Billable,177.4
EMP00063,Junior,Permanent,2024-02-01,Project Falcon,Billable,70.4
EMP00266,Manager,Fixed-term,2024-02-01,Project Orion,Billable,65.4
EMP00150,Senior Manager,Fixed-term,2024-02-01,Project Atlas,Billable,53.9
EMP00140,Intern,Permanent,2024-02-01,PROJECT AURORA,Non-Billable,76.6
EMP00273,Junior,Fixed-term,2024-02-01,Project Falcon,Billable,139.9
EMP00058,Manager,Freelancer,2024-02-01,Project Zenith,Billable,52.0
EMP00298,Junior,Freelancer,2024-02-01,Project Atlas,Billable,49.8
EMP00250,Senior Manager,Fixed-term,2024-02-01,Project Zenith,Billable,47.8
EMP00271,Senior Analyst,Permanent,2024-02-01,Project Aurora,Non-Billable,160.7
EMP00252,Intern,Part-time,2024-02-01,Project Titan,Non-Billable,96.1
EMP00244,Senior Analyst,Permanent,2024-02-01,Project Nimbus,Non-Billable,63.8
EMP00301,Analyst,Freelancer,2024-02-01,Project Vega,Billable,48.8
EMP00094,Senior Analyst,Contractor,2024-02-01,Project Vega,Billable,59.1
EMP00280,Manager,Permanent,2024-02-01,Project Orion,Non-Billable,137.5
EMP00247,Junior,Fixed-term,2024-02-01,Project Titan,Non-Billable,110.3
EMP00264,Junior,Part-time,2024-02-01,Project Orion,Non-Billable,62.6
EMP00223,Senior Manager,Permanent,2024-02-01,Project Titan,Billable,106.3
EMP00191,Intern,Freelancer,2024-02-01,Project Orion,Billable,52.0
EMP00072,Senior Analyst,Permanent,2024-02-01,Project Titan,Non-Billable,174.1
EMP00078,Analyst,Contractor,2024-02-01,Project Aurora,Non-Billable,88.9
EMP00330,Senior Analyst,Part-time,2024-02-01,Project Nimbus,Non-Billable,69.3
EMP00244,Senior Analyst,Permanent,2024-02-01,Project Nimbus,Billable,94.3
EMP00020,Senior Manager,Permanent,2024-02-01, Project Horizon,Billable,68.8
EMP00080,Analyst,Part-time,2024-02-01,Project Nova,Billable,43.9
EMP00213,Senior Analyst,Permanent,2024-02-01,Project Horizon,Non-Billable,106.7
EMP00096,Senior Analyst,Contractor,2024-02-01,Project Zenith,Non-Billable,89.4
EMP00168,Junior,Permanent,2024-02-01,Project Atlas,Non-Billable,175.1
EMP00077,Senior Analyst,Fixed-term,2024-02-01,Project Horizon,Non-Billable,160.5
EMP00012,Analyst,Fixed-term,2024-02-01,Project Nimbus,Billable,47.8
EMP00103,Director,Fixed-term,2024-02-01,Project Nova,Billable,112.0
EMP00102,Analyst,Contractor,2024-02-01,Project Vega,Billable,37.6
EMP00210,Director,Fixed-term,2024-02-01,Project Nova,Billable,144.8
EMP00106,Intern,Contractor,2024-02-01,Project Nova,Billable,46.9
EMP00124,Analyst,Permanent,2024-02-01,Project Atlas,Billable,82.9
EMP00138,Senior Analyst,Part-time,2024-02-01,Project Vega,Non-Billable,35.4
EMP00102,Analyst,Contractor,2024-02-01,Project Vega,Annual Leave,32.3
EMP00061,Analyst,Permanent,2024-02-01,Project Horizon,Billable,85.1
EMP00280,Manager,Permanent,2024-02-01,Project Orion,Annual Leave,29.0
EMP00126,Senior Manager,Part-time,2024-02-01,Project Vega,Non-Billable,55.3
EMP00031,Manager,Contractor,2024-02-01,Project Nimbus,Billable,60.2
EMP00087,Analyst,Contractor,2024-02-01,Project Atlas,Non-Billable,60.8
EMP00180,Analyst,Fixed-term,2024-02-01,Project Orion,Billable,57.0
EMP00096,Senior Analyst,Contractor,2024-02-01,Project Zenith,Billable,62.3
EMP00076,Intern,Permanent,2024-02-01,Project Titan,Non-Billable,106.2
EMP00223,Senior Manager,Permanent,2024-02-01,Project Titan,Non-Billable,57.4
EMP00180,Analyst,Fixed-term,2024-02-01,Project Orion,Non-Billable,89.0
EMP00257,Manager,Fixed-term,2024-02-01,Project Vega,Billable,83.3
EMP00195,Junior,Permanent,2024-02-01,Project Titan,Billable,56.9
EMP00214,Senior Analyst,Freelancer,2024-02-01,Project Orion,Annual Leave,21.9
EMP00049,Senior Manager,Fixed-term,2024-02-01,Project Vega,Billable,116.6
EMP00317,Manager,Fixed-term,2024-02-01,Project Horizon,Billable,43.4
EMP00287,Senior Analyst,Contractor,2024-02-01,Project Aurora,Non-Billable,82.2
EMP00130,Junior,Permanent,2024-02-01,Project Nova,Billable,42.6
EMP00013,Analyst,Part-time,2024-02-01,Project Atlas,Non-Billable,56.0
EMP00202,Junior,Permanent,2024-02-01,Project Atlas,Billable,70.8
EMP00236,Analyst,Freelancer,2024-02-01,,Billable,31.2
EMP00050,Manager,Freelancer,2024-02-01,Project Vega,Non-Billable,132.3
EMP00332,Senior Analyst,Permanent,2024-02-01,Project Falcon,Billable,78.2
EMP00294,Senior Manager,Permanent,2024-02-01,Project Nova,Non-Billable,57.6
EMP00326,Manager,Permanent,2024-02-01,Project Falcon,Non-Billable,118.1
EMP00174,Intern,Permanent,2024-02-01,Project Aurora,Billable,60.4
EMP00098,Intern,Fixed-term,2024-02-01,Project Atlas,Billable,112.9
EMP00025,Senior Analyst,Contractor,2024-02-01,Project Titan,Billable,85.2
EMP00086,Senior Analyst,Part-time,2024-02-01,Project Falcon,Billable,31.3
EMP00091,Senior Analyst,Permanent,2024-02-01,Project Nova,Non-Billable,121.2
EMP00195,Junior,Permanent,2024-02-01,Project Titan,Non-Billable,113.3
EMP00297,Junior,Permanent,2024-02-01,Project Vega,Non-Billable,111.4
EMP00239,Analyst,Freelancer,2024-02-01,Project Vega,Billable,101.1
EMP00235,Analyst,Fixed-term,2024-02-01,Project Falcon,Annual Leave,32.1
EMP00076,Intern,Permanent,2024-02-01,Project Titan,Billable,60.9
EMP00324,Junior,Permanent,2024-02-01,Project Falcon,Billable,42.7
EMP00061,Analyst,Permanent,2024-02-01,Project Horizon,Non-Billable,74.4
EMP00099,Analyst,Permanent,2024-02-01,Project Titan,Billable,44.6
EMP00330,Senior Analyst,Part-time,2024-02-01,Project Nimbus,Billable,31.1
EMP00138,Senior Analyst,Part-time,2024-02-01,Project Vega,Annual Leave,35.3
EMP00281,Analyst,Permanent,2024-02-01,Project Falcon,Non-Billable,127.8
EMP00128,Manager,Fixed-term,2024-02-01,Project Vega,Non-Billable,104.1
EMP00335,Senior Analyst,Permanent,2024-02-01,Project Falcon,Annual Leave,30.4
EMP00303,Senior Manager,Permanent,2024-02-01,Project Horizon,Non-Billable,121.6
EMP00225,Senior Analyst,Permanent,2024-02-01,Project Vega,Billable,87.8
EMP00006,Analyst,Contractor,2024-02-01,Project Zenith,Non-Billable,103.9
EMP00242,Intern,Permanent,2024-02-01,Project Nova,Billable,63.1
EMP00213,Senior Analyst,Permanent,2024-02-01,Project Horizon,Annual Leave,9.3
EMP00242,Intern,Permanent,2024-02-01,Project Nova,Non-Billable,113.8
EMP00173,Manager,Freelancer,2024-02-01,Project Aurora,Non-Billable,135.7
EMP00110,Junior,Part-time,2024-02-01,Project Horizon,Billable,35.5
EMP00201,Analyst,Permanent,2024-02-01,Project Falcon,Billable,28.6
EMP00254,Manager,Freelancer,2024-02-01,Project Orion,Non-Billable,90.4
EMP00025,Senior Analyst,Contractor,2024-02-01,Project Titan,Non-Billable,76.6
EMP00306,Junior,Permanent,2024-02-01,Project Vega,Non-Billable,175.2
EMP00194,Analyst,Freelancer,2024-02-01,Project Vega,Billable,50.4
EMP00256,Manager,Part-time,2024-02-01,Project Atlas,Annual Leave,34.0
EMP00272,Senior Analyst,Contractor,2024-02-01,Project Zenith,Billable,42.9
EMP00093,Analyst,Fixed-term,2024-02-01,Project Orion,Billable,68.8
EMP00251,Director,Fixed-term,2024-02-01,Project Falcon,Billable,79.5
EMP00201,Analyst,Permanent,2024-02-01,Project Falcon,Non-Billable,94.8
EMP00003,Intern,Freelancer,2024-02-01,Project Zenith,Billable,54.7
EMP00214,Senior Analyst,Freelancer,2024-02-01,Project Orion,Billable,31.7
EMP00233,Junior,Permanent,2024-02-01,Project Orion,Non-Billable,108.0
EMP00294,Senior Manager,Permanent,2024-02-01,Project Nova,Billable,124.3
EMP00031,Manager,Contractor,2024-02-01,Project Nimbus,Non-Billable,79.7
EMP00067,Manager,Part-time,2024-02-01,Project Vega,Non-Billable,95.6
EMP00056,Analyst,Permanent,2024-02-01,Project Aurora,Billable,51.8
EMP00155,Junior,Permanent,2024-02-01,Project Vega,Non-Billable,105.6
EMP00155,Junior,Permanent,2024-02-01,Project Vega,Billable,63.4
EMP00023,Junior,Permanent,2024-02-01,Project Aurora,Non-Billable,82.3
EMP00321,Manager,Part-time,2024-02-01,Project Zenith,Billable,38.4
EMP00190,Junior,Freelancer,2024-02-01,Project Horizon,Billable,83.2
EMP00174,Intern,Permanent,2024-02-01,Project Aurora,Annual Leave,28.9
EMP00022,Analyst,Permanent,2024-02-01,Project Orion,Billable,46.1
EMP00236,Analyst,Freelancer,2024-02-01,Project Zenith,Non-Billable,69.5
EMP00251,Director,Fixed-term,2024-02-01,Project Falcon,Non-Billable,84.7
EMP00231,Intern,Fixed-term,2024-02-01,Project Atlas,Billable,54.1
EMP00324,Junior,Permanent,2024-02-01,Project Falcon,Non-Billable,108.2
EMP00104,Junior,Permanent,2024-02-01,Project Falcon,Non-Billable,119.3
EMP00202,Junior,Permanent,2024-02-01,Project Atlas,Non-Billable,94.8
EMP00157,Junior,Permanent,2024-02-01,Project Atlas,Billable,72.7
EMP00130,Junior,Permanent,2024-02-01,Project Nova,Non-Billable,121.0
EMP00049,Senior Manager,Fixed-term,2024-02-01,Project Vega,Annual Leave,9.4
EMP00288,Junior,Permanent,2024-02-01,Project Zenith,Billable,43.7
EMP00061,Analyst,Permanent,2024-02-01,Project Horizon,Annual Leave,8.4
EMP00056,Analyst,Permanent,2024-02-01,Project Aurora,Non-Billable,83.0
EMP00214,Senior Analyst,Freelancer,2024-02-01,Project Orion,Non-Billable,71.1
EMP00131,Junior,Contractor,2024-02-01,Project Orion,Non-Billable,91.7
EMP00128,Manager,Fixed-term,2024-02-01,Project Vega,Billable,64.0
EMP00117,Intern,Fixed-term,2024-02-01,Project Horizon,Billable,58.1
EMP00263,Analyst,Part-time,2024-02-01,Project Zenith,Non-Billable,58.7
EMP00059,Manager,Fixed-term,2024-02-01,Project Titan,Non-Billable,112.1
EMP00336,Manager,Freelancer,2024-02-01,Project Titan,Billable,36.2
EMP00102,Analyst,Contractor,2024-02-01,Project Vega,Non-Billable,77.7
EMP00153,Analyst,Part-time,2024-02-01,Project Zenith,Non-Billable,66.7
EMP00188,Analyst,Fixed-term,2024-02-01,Project Orion,Non-Billable,114.5
EMP00307,Analyst,Part-time,2024-02-01,Project Horizon,Non-Billable,56.8
EMP00215,Junior,Contractor,2024-02-01,Project Zenith,Non-Billable,78.3
EMP00189,Senior Analyst,Part-time,2024-02-01,Project Nimbus,Non-Billable,61.1
EMP00022,Analyst,Permanent,2024-02-01,Project Orion,Non-Billable,117.6
EMP00212,Junior,Fixed-term,2024-02-01,Project Vega,Billable,67.1
EMP00070,Junior,Permanent,2024-02-01,Project Nimbus,Billable,57.9
EMP00247,Junior,Fixed-term,2024-02-01,Project Titan,Billable,55.7
EMP00337,Senior Manager,Permanent,2024-02-01,Project Falcon,Non-Billable,170.4
EMP00303,Senior Manager,Permanent,2024-02-01,Project Horizon,Billable,62.6
EMP00003,Intern,Freelancer,2024-02-01,Project Zenith,Non-Billable,85.5
EMP00298,Junior,Freelancer,2024-02-01,Project Atlas,Non-Billable,84.2
